id,f0,f1,f2,product
7Z2gx,0.9489703126822664,-0.0575468844407038,2.0957267062329183,10.038644639599935
b2HU8,0.9929741327304484,0.2066708998187297,-0.1422782908605557,114.55148851872669
Y0dXD,1.1998539918161804,-0.5633558253443619,-1.8529914193719,132.60363525776256
Mje59,0.6914223707567075,-0.4333471307800612,0.5649737188518813,169.07212548978427
yqXxU,0.420771665641122,0.972638461642098,0.7361897839838258,122.32518003597777
AUUYz,-0.5026867871833499,0.7296467615426541,0.5100634579160934,37.73533149859372
cVWy3,1.3589980189482185,-0.5698365793850787,5.207498017550353,139.2271906075694
RUKIy,0.9497834149872536,0.187695410152554,1.3682140706993149,72.49198684378362
oYaQz,0.7425099647565004,0.733056379796687,2.4034045839127764,11.465993485743404
etBTd,1.9113871966327585,0.0238123935566775,2.1639155524582527,110.56203052224912
vz0VA,2.118216222394214,0.1259065575312309,1.717804864866536,84.47643904816661
BM8ij,-0.4327227405227023,0.7978413578683523,1.32488441090613,42.3174348905272
Zys6B,0.9633810406940826,0.3883935403258924,-2.4425940503027936,17.518542969114705
RNUKE,-0.6656929346949872,0.8589361052155388,5.78144762931737,134.2876337597642
PZUAw,1.1361146494945062,-0.5148474749613733,-2.853445733745533,27.337955302797912
g2H0a,-0.1329635092810714,1.1088532367851829,-0.3398095455260195,50.22418286212166
Hxhep,1.6827971582404238,0.0077857219485437,4.932285074940046,83.15477056099004
ra0X2,0.0173862294867218,0.0593351636823832,-2.5399699036057006,57.833131118288286
gH3yX,-0.3905109986385149,0.9022313831409232,0.3657125203891583,94.74134049905284
zJD8r,-0.4172217681648552,1.000428526470334,-1.7906550012220697,106.12556950679802
WE3VO,0.6368152193759581,-0.5602387683869393,1.582598859906352,66.08452254576898
ZQXbD,-0.6937560034906729,0.666311133575302,2.9201377141594604,29.629669306970545
HB97h,-0.7111599273843431,0.3570924306884633,4.113128192500676,140.1812618846068
gYsSX,1.4079839128050051,-0.4090110645736753,-2.6090654591794964,74.57814119701098
ZsX2h,-1.0241275622071415,0.3309358856290534,-0.2346405913093137,113.64595478918362
67M4D,0.1554658783857229,0.0381591731680386,5.740599472918676,79.07203204120032
aqqbR,0.0168799738061634,1.0438730378788013,8.860029405979368,148.79588643576528
ytng5,-0.3032304339530635,0.8132444814469253,-1.0535586585819594,106.4093790152431
LIlhm,0.3857090294052028,-0.1598895004363114,-0.6557993905262083,30.93267535403586
Nk6gD,0.457533720266761,0.8743242069450501,3.1704741959247458,86.33898802073004
II0Id,1.2054243435154954,-0.4230094039786324,7.937413773637044,127.94843609369732
zHdt1,0.9815828787809338,-0.5032263135632644,3.8637596661785087,113.3877616813027
WaBov,1.0730309846479822,0.1930882618348604,2.4982448767027883,30.86006127342675
QV6iM,0.2435831941176244,0.0533695384699436,6.627417344858955,123.67429290278665
DiJuh,-0.5276130291437547,0.7842041498182191,4.010808495478474,88.0532681252633
s0mvK,0.0115837276545546,0.9920894686589392,1.718292176722558,103.86868332618866
veuV6,0.5882946260168608,0.8163692698323584,-0.3736520077829524,59.385904884034005
8dpY8,1.960507458855452,0.3732607388298956,-0.1993367806422994,101.71045609263253
Nsbwc,-0.7446109752901877,0.4423970945950217,6.7494129096059785,108.23946369330282
hscHq,1.1536929147266195,-0.4798199239492246,2.0579773079475903,134.94276450354772
lCDbW,0.3418813890840797,-0.4430809468661955,0.8750854075840406,103.44211315841136
0IWTC,0.7352691986855352,0.264507576581715,-3.419378175655229,30.1721591107844
VfRME,-0.453927670317762,0.9339659200361302,8.15276821810955,105.02994058587308
wpoY6,0.0839645245178068,1.0220047447352194,4.264177262697347,113.46416016255208
luxxX,-1.0046653846218936,0.5146121060047867,3.6944796519659504,48.95345838760663
x5Hr0,1.7361303107921706,-0.0096774752720977,-1.6438167229081022,59.984803105444776
gmoGQ,2.0837444672332204,0.2366526722371597,3.1012771222637467,119.62987549579722
K1wOd,-0.4214560826821957,0.6663046479330277,7.029463444501076,92.70649057957766
TlNrl,1.9110796675973776,0.2511316287592922,-0.3295070676778198,85.39904749878696
gLCmV,-1.1900617718433066,-0.1114530922712715,5.14662387713542,102.5016045040502
AvcjJ,1.0137866766713133,0.4009978529056354,3.739111785449732,90.23904867549084
4QiCJ,-0.8103553281679249,0.4877628762610325,9.482845845817485,139.7100505586792
B1y5y,0.0176364488946564,0.0855098950893335,-0.4740644395683995,71.40556103378299
dTY98,0.1459350318550626,0.1813286149910705,-2.5682108149145653,100.89827552577506
W7C0p,-0.9826659264223128,0.1872505682663978,0.221397238093106,31.65897430651564
N2acf,-0.3015549716773207,0.805686747875759,2.9456656720077143,127.9683515486052
k8sr2,0.743949454753688,0.6297503779639968,1.9967047242840752,48.73455030661679
oAMr3,0.8116857195882371,-0.5774495351460246,-0.1007828126460297,63.83228162893421
yzjIH,-0.1951892850640481,1.1119446202825172,2.223137759718296,132.763832473425
sVT5D,1.200967358693207,-0.3891320103006238,7.177781623981937,162.55825636249807
LvYin,1.7973078089723982,-0.0961387083929508,-1.5515397319764768,102.0575739489574
Iz4rM,1.0545343705227452,-0.4763581147735916,6.910076323890647,64.30391197678526
tXLlx,-0.8608651296250203,0.2791358947442061,-0.5580079033400334,66.27590466823392
