id,f0,f1,f2,product
DMlgl,-1.4447165451809387,-3.86159873411488,2.2258048748759505,61.21237503952035
tbrRC,-1.4186172728675417,1.2765438569003968,-0.976433028520636,41.85011847875826
JRs1w,-4.587649409974368,-0.4131989757545167,1.6492679527192635,57.776581320729925
bidOx,1.8715835199616904,1.619101413321405,4.273554597494945,100.05376109849608
AcBBB,-2.028784711262128,4.128167312459453,6.089546837434306,109.89712195666644
vtjRe,-0.0282290546261152,1.989052542947815,7.22546156874529,105.90462867320294
VLsun,-0.9661668517094756,-0.3676827212805629,6.707670227642888,51.646180258430974
p6Bdk,-3.0401406111577978,-3.336128487057346,-0.9504345248558694,173.16212115137134
3KKDJ,-0.7398921582338102,-0.0319705376825046,5.3683723635806535,113.14307215954824
arLPG,3.2648082054940253,0.2276110659831477,0.5537911395660697,56.80321539162274
KZ0AW,-0.9010564359050198,1.0631524899092242,0.5853605885009552,83.63943309800133
BTDAT,3.5286752455887687,-1.220768856525131,-1.5909593564856574,50.05382856829049
gBOBL,3.1232272962131984,-3.1952758134234127,3.126937968023704,59.11899403738864
gOM2q,1.5268543429379688,0.0860958533457641,2.209431612683793,38.75365925838714
mDmbQ,-1.1720523795940834,1.895733859360108,-2.9822099881481896,32.42781474683848
w3Kyl,1.3894670238890814,-0.7759759526754716,1.898743274151512,73.34877173683378
RyMY4,-2.432615274182305,0.1204932734545788,4.729169743203044,130.77647323676365
bY1dY,1.5805140573531484,1.935401806667808,3.865546521692015,75.27084424700945
NmVQO,0.204572094261478,-1.2964946730558893,5.264177857407592,78.90676927588922
k9amL,1.6648787112165615,0.3378761631068994,4.563963449253427,102.82162934285502
4zhSx,2.9887693745462944,-1.3579417979177464,9.409502287810842,176.2942396090915
mTnbh,2.213773208678912,0.1760290951297384,3.714976417949345,68.87404696134352
aKw4a,1.369583949382033,0.4712909500525639,3.889513562041208,96.799194155239
4zgkz,0.5035176828915945,-0.6256384369578879,6.1182944504189205,150.00909594853687
6oNcf,0.943335386639884,0.8005616168113516,6.297713720504528,134.43138495078807
N1557,-0.9555722040322878,-0.6805875997598881,2.9920948489697765,98.10214840286308
sSk7F,-1.4201835273050132,0.6764125587451627,1.506299325601236,118.05787542555312
oB2zw,-0.3017418272870237,1.789900064152749,2.2377949721246946,21.5859131629534
zlr4Z,0.8127766703146024,0.9006619698124254,-0.0262459680546554,53.821346876228105
b7tIS,0.3595453215134214,-0.7445781805311465,2.369848459370056,75.30157386670929
VOEMY,-1.4627399314334688,2.5811500162980603,6.31008268218876,137.05885141577542
HM6oT,0.6532980409898325,2.2521760125373844,7.950359563404139,154.94107598934283
dwqkS,-1.5355089835922562,-0.2844196590933975,2.7419011681484053,92.86062716814408
nA59n,0.6984383865230464,-3.673153556784817,0.9757412110690542,80.77474988082709
xu6pM,1.6438656487865608,-1.341841394308263,2.9324127220710703,101.2058867673245
sU5wA,0.2178163447467988,-1.5364768767919368,3.3195496111133904,137.2375444806529
zJPao,-3.6206338612218394,-0.3445543566617971,1.2429037754598928,86.4969834488842
X9LU1,-0.5377747110909028,-0.9191039262185604,1.0549540765393226,36.86398072485707
CygXR,3.0457201289368703,2.129719822518843,5.586802523626249,93.79174074512186
UJqor,-0.6243750141422887,0.2622362775702641,-0.731648063915812,30.13325268337632
DpA7O,-3.4132375607215875,0.3022159565153633,1.4147780767003928,96.0477265197658
ikp5x,0.5274480125540992,3.4811380879814218,2.381172676816003,107.87829409559404
KbvO4,-0.138810762554879,0.398747585051639,5.409296643891069,104.71422992514483
g8KTP,2.602969655627704,-0.9337958678710908,8.673329524917273,163.76083306094574
Eynrc,1.6199439143309629,1.5112431504106012,1.6726156254165938,126.68285936554553
REDzE,1.9429765414277185,-1.5777594743140502,2.2698541278770743,81.16879639757592
PmokU,0.9066348787110352,0.562499912371182,7.868410390336398,113.05972372769206
ptBDH,-1.3308918016452174,1.3348045772364665,3.362123970873687,26.15178688061232
NEo4e,-2.513187404782561,2.3502335807634696,5.203560264521128,135.96476008631285
SI8wp,-1.9694105603252765,-1.303788760024451,2.0674809157498144,107.03860284375992
3tgTt,0.880638061904996,3.045517636498305,0.7625636973377059,40.903781991151
4re9L,3.2132769996581416,-1.190806059990066,1.9330313111724264,129.72729196183911
ja9fi,0.2608344095756324,0.1038231889951488,4.183672082401304,35.0422634455247
AdWsT,1.2179662125626236,-0.9858429071482188,3.16777803992044,21.605907354828517
4FrcS,2.3032332543788696,-0.063167842497596,0.0720551642638871,53.534544327646906
VzeFt,2.114933670867932,-0.5654822351211637,4.9116298611074685,101.70846985391944
Gii7M,-0.1095131007529276,-0.8829152922238811,3.592961490238628,44.90469966432904
l5EJT,2.1303897553568163,-0.7852019855853599,3.70984059461438,153.76905552981978
xzVAC,1.0196671391962573,-0.8167206405214825,-1.1424692580556028,119.21623871171634
vhETh,0.3415776667798476,-1.298438321640718,10.861377357318164,141.38047269956192
v6xAr,0.135547920111608,-0.7101898901545368,9.149129299206264,147.20078153016013
KoNCW,-2.8059496764333827,-1.5218166376526463,7.676432746428697,115.8831070666503
hlH9g,2.168468358339715,-1.194706791131646,2.1836081496201114,133.42149959850553
WkQyc,-1.2615550873718355,0.5430219729716583,-1.4378275096623307,1.6504370976365037
kKNv1,-1.5685607633407312,1.3785653966880886,10.351796266821806,103.02982244545235
8pYQx,-1.3895433661032182,-1.804307719455687,-4.824035075458825,50.62579532439394
Jo8Dg,1.4310742699939074,0.8811162470450863,0.2411578733215092,97.99529480542996
CeMwn,1.1589257879776742,0.1639090280422753,9.99397539222559,109.307905987733
GYVMS,0.8578835016713003,-1.2309863919782442,4.93633532257643,153.17332547628897
2BMVE,1.3108462746509415,-0.2189312091713324,0.9833066789025808,15.278260855465064
bYBf2,-0.8307929360049078,-0.8032949138492298,0.8175340599952841,117.10766681717917
4MtQQ,0.8926435941226062,1.7695744328335117,5.137355949158869,97.56954072185027
rZZYj,0.8444440336705586,-1.5523126743523752,0.0860430923010173,77.64003222906096
ldpm1,-0.1364348989117102,-1.162491743809883,1.5442966992396348,76.9924087445025
CKbvs,-1.398634506211022,1.36296801996766,5.98010836880268,106.15725799774503
JsWAu,3.812407254721624,-2.713598346688036,3.292298315472933,63.336418356788
Llpe8,-0.979832435702616,-1.0744311739499068,-1.2676293707924131,100.26151206370876
F1hu9,1.3588809286245105,-0.1370015054803119,-0.5469859814249765,60.42258445805435
bSBU6,2.5442231440684178,-0.6379099183706023,0.1051950223683904,46.745913128875
H4DSP,-4.551987524588204,1.8738103561546844,0.7328137967565947,57.35043866650325
wkAK7,1.486873687902574,-0.4305509812787881,0.2212361689700364,131.26661192879092
f84iF,-1.0410248894951502,0.6948011344780983,2.658014257963005,84.4435945588095
39Ehr,-0.0603258281849749,1.2286792999377634,1.200639138834407,62.53152724889483
hMu2o,0.9583057047135756,-3.52515077453772,3.919583642001697,83.22583861886815
o09So,-2.016107102150592,1.0624645866438287,0.3758038530680237,83.60881019176915
Sn62F,3.454372807685872,-1.693787528312123,-0.3931661421100348,99.47803519100664
LrpiT,-5.312166842910129,-0.7821386382378659,4.12372403288088,161.77385451162942
tscYo,3.25375394607032,2.182799589783954,0.3307308260454995,131.75265639520646
9tPBz,1.312389291885418,-0.1577971186304899,1.508622405782249,40.7804031755052
JWLf9,-2.1793721213416486,-0.0935196206278412,9.115514552272154,178.90644724240775
C66hJ,-1.97972798109299,0.5780948097554528,-3.361044106855097,52.05938496592444
S3Jis,0.961490552861779,-0.391782227998843,8.399955279391275,36.50898937279271
MFxZx,-0.5207760209941397,-1.6114579936436475,-2.9073121055299023,125.22371120046904
bPU4p,-1.194861315810845,-0.2640997886662141,4.072976160828993,56.88314438846539
s38qQ,-1.2159613504121662,-1.837536628156572,2.494422777193784,175.37642167969122
1w5dQ,-1.195191704018662,3.2940312984662907,3.6937339280854617,79.65391768307718
5wmOw,-2.497899269283581,4.695630116972762,7.234510506638137,153.6188141747524
4pXNk,2.1328754160890893,0.2847852621599765,5.856049306676727,87.86625266242758
J6YYU,0.3213472395113099,0.5036585457655152,0.7668830202941748,92.25914963727536
5WpkL,1.9536803132954057,0.3933308366003269,-0.067120643331457,11.12089437630324
uRCLS,2.259246835654632,0.1803818948678576,0.4693149444175861,94.71195890578105
12zom,-0.3098870378294475,-0.1045935927922,9.80560940338151,97.3960772136432
LrdmE,-1.3738408599207783,0.4168878021676321,11.081413962638614,130.193657144718
XXCNS,1.4230350505351064,1.888549396194416,5.14920374558416,162.78643031703356
vPq3l,0.7194515350675987,1.38521641552719,-0.670636416850605,3.242099912367212
ji6EO,-0.5560727125875949,0.2338010250273071,10.818838223082588,105.11520304281945
84sDu,1.710938154058286,-2.398524707349868,-0.5564350442176336,109.06471352658346
Xeyae,2.9917553645331765,-1.0083319725452864,-5.74076331035283,71.56936693497876
tGmSX,0.2691402676601189,-0.3881003251488833,0.8960974518608041,133.4787635666133
Ep5hE,1.3364289449736966,2.0481346234889184,3.728917387581696,101.88119024054012
jPYvv,-1.181800310479363,-0.0009425700845112,2.536467677468832,19.616624699385007
Bv17E,0.4821973231518165,-0.3776275712373744,0.4629714691396195,4.364578760026838
PHuzA,-2.641470899492732,-3.38622515954628,10.226208600589334,134.6780478501774
LFcDy,0.7775069828235945,-2.5316888756631384,2.2910703911994448,183.2491643839633
edhvZ,0.2430267669580245,0.0095707274445853,3.215653113769344,32.50611371101883
je7tB,1.2063155599120812,0.9559609621043146,2.280723207401034,74.51917569729302
Z3LSz,0.4288463642887045,-1.1063526807062418,4.304279301782436,120.79723348473846
5LBh5,-1.126910727735781,0.5151188020664925,4.610876177468825,126.79622893142565
dzqzY,0.5101924681576108,-1.6942629995088434,-1.6610344501880303,8.62860159683352
kMPGu,4.896299906031889,1.228999215623468,5.818382460657598,83.42749248925307
a47zK,1.0506047752862235,-1.0479640551674156,7.7352327411156,40.54043449662867
kh42z,0.0018058584444344,0.4177605329533824,1.91305596340278,21.43793439793823
FsjcQ,0.7606085912632452,-0.6219259701097873,8.042605693904147,62.77974737017815
olwpc,-0.2987571181617627,0.3802364566237095,4.766040091317113,121.51365977190449
aSJMi,1.1288810008832642,0.2135558739382441,1.931025298347272,25.784512673515085
htUUv,0.3454167525898929,-0.3591579130711665,10.133673299416689,107.6476653478412
iwGkc,1.803720506900836,0.0791396442459355,9.06429795892292,156.8174705168474
NS14e,-0.0525497935931152,0.3933606935043056,2.7448149965386897,59.49910889420828
fyRbb,0.0220555123655323,-0.3990638339193529,6.565076932685912,74.25836597164172
wOdAt,-1.6549171446504616,-1.83190143858216,3.437779658353824,155.46702025123702
5OYnv,-0.7514131554711068,-2.0833880642742546,4.180351538887607,141.84017439538815
l91a1,-0.7803358459681151,-0.0392126579676258,0.4412016425045629,140.97205496713335
iyX8K,-1.9226144186766465,0.4830293140785202,4.207289634372001,141.9556089153444
n1g1c,-0.5438883219056266,-0.5665180973420008,2.930624871205871,97.26709472663708
xuyF3,0.5050578271390037,1.435991474688464,2.7549769593484785,74.8273921589387
sxR1f,-2.2026398919255707,0.5064042123517366,2.9589067438068635,117.83797742288448
GY7RD,-0.6669598511077859,1.7859106355479024,5.635264936509553,75.46002346417048
P5TC5,0.3558130523787191,3.5584282104108738,-0.4578788170071768,50.639612277938525
O7Asz,-2.7816201635581868,0.2268135720593913,6.164849666970008,93.47071115035943
XkFDN,0.5820816796713421,4.205314071884161,3.5032033314875983,139.98919017357883
Wn7Ns,-1.6934420730212407,-3.8451342682383625,0.2372128204659432,79.10036063710221
8kaUL,-1.8429759162981103,0.8957439856254827,-0.6787958782150942,79.72007137600785
0NrOi,1.309066950637619,-2.500097695604131,-0.016134130248615,117.29590328152324
Vll7k,1.825617982924848,-2.5484950160975925,3.4840248586946947,141.93806825969682
oId7x,2.340767563937033,0.2543676755220484,4.3283148673009695,62.49169976996806
xegou,0.2127210473092908,0.6648625425670109,1.1567352197697438,48.97022880974261
9r8G8,-0.4804990741173803,-1.9018718267889647,1.5540665525386226,142.60160212141682
BsPkg,-3.3985335543402364,1.4447946618126752,0.675729956834653,37.48686829566586
Rupzj,-0.2847832552675729,-2.6060735527252903,-0.9427585943498308,90.52038639912423
qzlVN,-1.7921472678631165,-2.133765466218501,3.908351423745632,146.8591499675459
tYGjC,3.5263220256464893,1.8977569748632648,5.243210520371875,163.7350770790242
830w1,1.4397999445354526,-0.8538108215208459,1.7777425954516053,55.22306510851634
RKLUq,-3.0399366871422515,1.0501696709313528,2.611729189147391,117.7430342304201
UOlFT,-1.7359235714828891,-0.927511303342354,1.8220932161214607,60.08647305701537
yymJC,-0.3371620833410829,0.7215328716074709,-0.1494812445653011,105.77045023798372
RjXUw,-0.8444386311812933,0.5117578055093883,2.5715488457625684,148.70333892586854
bwJce,-0.1776981567119391,-1.1009243405592395,3.15670354041757,154.6470901459809
sHB98,1.6795605084569951,0.0111142670058273,0.0631195662413581,91.68767913911418
59wrN,-0.8146255701327001,-0.9005538087404876,-0.5363568658513778,104.37724363759064
XOPr5,0.0010174448863188,-1.6244805246058225,0.8417814453534405,123.54664524104297
ncm8C,0.5384923255505617,-3.2903269315121166,4.802936962273543,110.80397244702424
dTz7i,-3.7949315329970768,2.116125835761676,1.4926199086523149,86.79531855697566
a1qLv,0.9129403799040616,-1.0590468185425963,8.400587692208878,89.83056937753281
hrZRw,-1.6144065298997814,3.1635773947417323,5.505033816598424,145.27913901058142
yGnFV,-1.362219028159231,-0.4197076978442913,4.952317762146302,53.325310458742216
vTiry,-0.1278041065485214,-0.1738704373043123,2.5840063411955247,87.3456367140655
8enqg,-1.7144324305191878,0.2343687742579509,9.310914148822125,140.23888982915034
PcFN4,1.7653670757942428,1.1232772490333622,4.8222849850598735,124.42040476026794
K9aiQ,0.6749872729546452,-2.0662365829926883,-0.3338222138632467,128.47857275399954
Fm99N,-1.4255325505378258,0.8277218417631529,9.25977964321889,120.3697002717124
4Z9G2,-0.2784668837500524,1.9879271620206576,0.7720471541172178,24.883677053196983
Wuprh,2.2622422839784693,-0.0271858408858316,-7.120133470265242,66.8504802082574
EO1ch,-0.5269539385679582,-0.6584194963513187,1.0492376279381268,38.67817388918128
M4Wdh,0.5531898156318183,-3.5987780026979874,8.070355346787982,153.6030071146626
myC8n,-2.8538229356552782,-0.569087277972384,2.4850124219721743,184.73010554424928
eCUwB,1.9926714737218103,-0.1802624493997893,3.634460471945959,135.19183615596285
XY2p4,0.7578738626372522,-1.2637637654836351,3.2897967184228665,20.58268843132886
8yZHa,0.1209191825395543,-1.9374828835963025,1.7888439659494093,66.80029171588369
9jjh5,0.0364618833521758,1.4389084943490182,5.378507365386816,87.28970979627086
omgsB,-0.8662677571065939,1.476776301775929,1.715881072771215,89.30390863670354
xuSff,0.63882469884563,1.6289074240323085,-3.532740403558225,110.7609003296995
ai728,-2.4003964103610698,-0.3065711306405477,-2.9088862594260902,108.4247640392437
fSWwi,-0.9458672950839556,1.717155490124683,-0.0056447589554351,64.72817335028816
2o70j,0.1197755459770386,0.5354303877602696,-2.4120641091576527,86.55488017257842
wa5xf,-0.4708003714588573,0.9830963870384374,-1.6509863367280722,52.43936469697758
TOAYJ,0.8552849460233317,2.3532897367754533,5.1858038796280725,160.7254699451781
hmWfz,3.4107361730475927,-1.1797939631932723,7.142322783240102,186.26584487867453
SMcky,1.3923786354189815,-0.7123807926425512,5.60461390123871,38.718081297012
xaN5o,0.3578129176629833,-1.7810303714693647,5.884113446931648,125.55739223420106
Awao4,-1.3543584286379982,3.637070475319731,7.16872782079267,153.3698020255766
PwpDh,0.8054985583513831,2.4257421225512097,-2.146613540938345,108.77951565957036
4DVC3,-0.911563736525326,0.7870823547489051,8.25754776116662,136.57358946110296
G60F3,-0.1031432844134958,3.8118492051332593,3.194602739457668,108.80476815093716
1IRJD,2.02487636187649,-0.4462716199942446,2.389823728952781,125.67575268705716
wxWUP,-1.85479514467168,0.4243172425312666,3.8254611505595535,2.342240237168802
dwjn7,0.09147166642047,-1.2811940881789676,7.299015851188043,121.31962495216028
zDcUf,-3.8059047473126006,0.6330687375056793,-1.1511692429897449,83.15767096642483
